date,tavg_f,Location
738664,55.76,Paris
738665,59.72,Paris
738666,60.26,Paris
738667,63.14,Paris
738668,65.84,Paris
738669,64.03999999999999,Paris
738670,61.7,Paris
738671,64.75999999999999,Paris
738672,66.74000000000001,Paris
738673,58.28,Paris
738674,62.96,Paris
738675,66.2,Paris
738676,65.84,Paris
738677,65.30000000000001,Paris
738678,68.53999999999999,Paris
738679,69.62,Paris
738680,74.30000000000001,Paris
738681,74.84,Paris
738682,71.96000000000001,Paris
738683,69.98,Paris
738684,73.22,Paris
738685,73.03999999999999,Paris
738686,72.32,Paris
738687,73.75999999999999,Paris
738688,75.92,Paris
738689,71.78,Paris
738690,69.08000000000001,Paris
738691,71.24000000000001,Paris
738692,72.14,Paris
738693,66.92,Paris
738694,69.98,Paris
738695,72.68,Paris
738696,78.80000000000001,Paris
738697,67.82,Paris
738698,66.74000000000001,Paris
738699,68.9,Paris
738700,69.80000000000001,Paris
738701,67.46000000000001,Paris
738702,66.38,Paris
738703,65.30000000000001,Paris
738704,67.28,Paris
738705,65.12,Paris
738706,62.24,Paris
738707,67.64,Paris
738708,75.38,Paris
738709,80.78,Paris
738710,73.58000000000001,Paris
738711,73.75999999999999,Paris
738712,77.0,Paris
738713,69.25999999999999,Paris
738714,67.1,Paris
738715,73.94,Paris
738716,72.86,Paris
738717,68.18,Paris
738718,67.64,Paris
738719,70.88,Paris
738720,68.53999999999999,Paris
738721,67.64,Paris
738722,66.38,Paris
738723,66.92,Paris
738724,67.82,Paris
738725,66.38,Paris
738726,61.16,Paris
738727,64.03999999999999,Paris
738728,66.92,Paris
738729,67.64,Paris
738730,68.36,Paris
738731,66.38,Paris
738732,64.75999999999999,Paris
738733,65.84,Paris
738734,67.1,Paris
738735,62.78,Paris
738736,62.6,Paris
738737,59.900000000000006,Paris
738738,60.620000000000005,Paris
738739,62.42,Paris
738740,65.84,Paris
738741,68.0,Paris
738742,70.88,Paris
738743,72.32,Paris
738744,70.34,Paris
738745,68.72,Paris
738746,70.88,Paris
738747,69.98,Paris
738748,70.52,Paris
738749,71.96000000000001,Paris
738750,75.74000000000001,Paris
738751,76.1,Paris
738752,74.48,Paris
738753,71.78,Paris
738754,73.75999999999999,Paris
738755,75.56,Paris
738756,73.94,Paris
738757,68.18,Paris
738758,64.03999999999999,Paris
738759,60.8,Paris
738760,61.34,Paris
738761,60.980000000000004,Paris
738762,61.34,Paris
738763,60.26,Paris
738764,66.92,Paris
738765,71.42,Paris
738766,74.30000000000001,Paris
738767,72.5,Paris
738768,77.36,Paris
738769,78.25999999999999,Paris
738770,75.74000000000001,Paris
738771,81.68,Paris
738772,83.30000000000001,Paris
738773,82.22,Paris
738774,73.4,Paris
738775,65.30000000000001,Paris
738776,65.84,Paris
738777,66.74000000000001,Paris
738778,69.62,Paris
738779,68.72,Paris
738780,70.7,Paris
738781,66.56,Paris
738782,62.96,Paris
738783,68.18,Paris
738784,62.24,Paris
738785,56.66,Paris
738786,56.84,Paris
738787,58.46,Paris
738788,62.96,Paris
738789,66.74000000000001,Paris
738790,67.82,Paris
738791,67.46000000000001,Paris
738792,66.2,Paris
738793,60.26,Paris
738794,66.74000000000001,Paris
738795,70.16,Paris
738796,65.66,Paris
738797,57.379999999999995,Paris
738798,58.46,Paris
738799,58.82,Paris
738800,62.24,Paris
738801,65.66,Paris
738802,66.02,Paris
738803,66.56,Paris
738804,67.1,Paris
738805,65.66,Paris
738806,69.62,Paris
738807,56.480000000000004,Paris
738808,49.46,Paris
738809,45.32,Paris
738810,49.28,Paris
738811,58.1,Paris
738812,63.5,Paris
738813,59.540000000000006,Paris
738814,56.3,Paris
738815,55.400000000000006,Paris
738816,51.08,Paris
738817,55.400000000000006,Paris
738818,54.86,Paris
738819,54.68,Paris
738820,54.14,Paris
738821,54.32,Paris
738822,56.480000000000004,Paris
738823,52.7,Paris
738824,53.06,Paris
738825,54.32,Paris
738826,53.06,Paris
738827,46.76,Paris
738828,50.72,Paris
738829,52.16,Paris
738830,50.72,Paris
738831,49.64,Paris
738832,49.1,Paris
738833,49.46,Paris
738834,47.480000000000004,Paris
738835,45.68,Paris
738836,47.84,Paris
738837,56.66,Paris
738838,53.78,Paris
738839,51.44,Paris
738840,46.94,Paris
738841,47.66,Paris
738842,50.18,Paris
738843,56.480000000000004,Paris
738844,51.08,Paris
738845,49.64,Paris
738846,44.96,Paris
738847,49.64,Paris
738848,47.120000000000005,Paris
738849,38.480000000000004,Paris
738850,38.12,Paris
738851,42.620000000000005,Paris
738852,40.46,Paris
738853,40.28,Paris
738854,38.84,Paris
738855,35.78,Paris
738856,31.82,Paris
738857,32.54,Paris
738858,41.9,Paris
738859,44.42,Paris
738860,41.18,Paris
738861,39.56,Paris
738862,46.04,Paris
738863,48.019999999999996,Paris
738864,50.36,Paris
738865,51.26,Paris
738866,52.34,Paris
738867,47.480000000000004,Paris
738868,45.5,Paris
738869,46.58,Paris
738870,43.52,Paris
738871,36.5,Paris
738872,35.96,Paris
738873,42.620000000000005,Paris
738874,45.14,Paris
738875,50.36,Paris
738876,50.18,Paris
738877,49.82,Paris
738878,51.980000000000004,Paris
738879,52.519999999999996,Paris
738880,50.900000000000006,Paris
738881,49.1,Paris
738882,50.72,Paris
738883,50.540000000000006,Paris
738884,48.379999999999995,Paris
738885,48.92,Paris
737201,80.06,Hong Kong
737202,81.5,Hong Kong
737203,79.7,Hong Kong
737204,82.94,Hong Kong
737205,81.68,Hong Kong
737206,80.42,Hong Kong
737207,79.7,Hong Kong
737208,78.80000000000001,Hong Kong
737209,77.36,Hong Kong
737210,79.88,Hong Kong
737211,82.94,Hong Kong
737212,82.4,Hong Kong
737213,83.48,Hong Kong
737214,83.66,Hong Kong
737215,85.64,Hong Kong
737216,86.72,Hong Kong
737217,87.08000000000001,Hong Kong
737218,87.25999999999999,Hong Kong
737219,86.9,Hong Kong
737220,85.82,Hong Kong
737221,82.58000000000001,Hong Kong
737222,84.56,Hong Kong
737223,84.02,Hong Kong
737224,84.02,Hong Kong
737225,84.92,Hong Kong
737226,84.02,Hong Kong
737227,84.02,Hong Kong
737228,85.28,Hong Kong
737229,86.18,Hong Kong
737230,87.80000000000001,Hong Kong
737231,88.7,Hong Kong
737232,88.52,Hong Kong
737233,87.62,Hong Kong
737234,85.1,Hong Kong
737235,82.58000000000001,Hong Kong
737236,84.74000000000001,Hong Kong
737237,88.16,Hong Kong
737238,87.80000000000001,Hong Kong
737239,87.80000000000001,Hong Kong
737240,86.0,Hong Kong
737241,87.80000000000001,Hong Kong
737242,86.53999999999999,Hong Kong
737243,81.86,Hong Kong
737244,85.64,Hong Kong
737245,86.18,Hong Kong
737246,86.72,Hong Kong
737247,86.53999999999999,Hong Kong
737248,87.44,Hong Kong
737249,87.08000000000001,Hong Kong
737250,83.84,Hong Kong
737251,84.92,Hong Kong
737252,87.44,Hong Kong
737253,87.08000000000001,Hong Kong
737254,87.62,Hong Kong
737255,87.80000000000001,Hong Kong
737256,87.98,Hong Kong
737257,88.52,Hong Kong
737258,90.32,Hong Kong
737259,86.72,Hong Kong
737260,84.2,Hong Kong
737261,85.64,Hong Kong
737262,85.1,Hong Kong
737263,85.82,Hong Kong
737264,86.53999999999999,Hong Kong
737265,87.08000000000001,Hong Kong
737266,88.34,Hong Kong
737267,88.52,Hong Kong
737268,85.1,Hong Kong
737269,86.18,Hong Kong
737270,86.0,Hong Kong
737271,80.6,Hong Kong
737272,80.6,Hong Kong
737273,82.58000000000001,Hong Kong
737274,82.03999999999999,Hong Kong
737275,84.38,Hong Kong
737276,86.72,Hong Kong
737277,87.08000000000001,Hong Kong
737278,87.44,Hong Kong
737279,87.80000000000001,Hong Kong
737280,89.24000000000001,Hong Kong
737281,88.7,Hong Kong
737282,88.16,Hong Kong
737283,88.34,Hong Kong
737284,88.88,Hong Kong
737285,87.62,Hong Kong
737286,86.9,Hong Kong
737287,87.25999999999999,Hong Kong
737288,84.38,Hong Kong
737289,83.84,Hong Kong
737290,85.28,Hong Kong
737291,86.36,Hong Kong
737292,85.64,Hong Kong
737293,86.36,Hong Kong
737294,85.28,Hong Kong
737295,88.88,Hong Kong
737296,84.74000000000001,Hong Kong
737297,80.96000000000001,Hong Kong
737298,85.64,Hong Kong
737299,86.9,Hong Kong
737300,85.82,Hong Kong
737301,82.03999999999999,Hong Kong
737302,82.75999999999999,Hong Kong
737303,84.56,Hong Kong
737304,82.03999999999999,Hong Kong
737305,84.2,Hong Kong
737306,82.03999999999999,Hong Kong
737307,84.2,Hong Kong
737308,86.36,Hong Kong
737309,87.08000000000001,Hong Kong
737310,87.98,Hong Kong
737311,87.08000000000001,Hong Kong
737312,87.44,Hong Kong
737313,86.9,Hong Kong
737314,87.25999999999999,Hong Kong
737315,87.08000000000001,Hong Kong
737316,86.18,Hong Kong
737317,85.46000000000001,Hong Kong
737318,84.56,Hong Kong
737319,83.12,Hong Kong
737320,84.56,Hong Kong
737321,84.74000000000001,Hong Kong
737322,85.28,Hong Kong
737323,85.28,Hong Kong
737324,84.02,Hong Kong
737325,82.4,Hong Kong
737326,82.4,Hong Kong
737327,81.86,Hong Kong
737328,82.4,Hong Kong
737329,82.03999999999999,Hong Kong
737330,82.58000000000001,Hong Kong
737331,84.38,Hong Kong
737332,86.53999999999999,Hong Kong
737333,87.44,Hong Kong
737334,86.0,Hong Kong
737335,84.74000000000001,Hong Kong
737336,83.48,Hong Kong
737337,84.38,Hong Kong
737338,81.32,Hong Kong
737339,81.32,Hong Kong
737340,84.2,Hong Kong
737341,84.02,Hong Kong
737342,82.94,Hong Kong
737343,83.66,Hong Kong
737344,84.56,Hong Kong
737345,81.32,Hong Kong
737346,80.06,Hong Kong
737347,80.78,Hong Kong
737348,79.7,Hong Kong
737349,79.88,Hong Kong
737350,80.24000000000001,Hong Kong
737351,79.52,Hong Kong
737352,79.16,Hong Kong
737353,77.72,Hong Kong
737354,78.08000000000001,Hong Kong
737355,79.16,Hong Kong
737356,80.24000000000001,Hong Kong
737357,80.24000000000001,Hong Kong
737358,80.42,Hong Kong
737359,78.44,Hong Kong
737360,77.18,Hong Kong
737361,73.4,Hong Kong
737362,75.92,Hong Kong
737363,77.53999999999999,Hong Kong
737364,79.88,Hong Kong
737365,79.16,Hong Kong
737366,80.06,Hong Kong
737367,79.7,Hong Kong
737368,76.28,Hong Kong
737369,75.56,Hong Kong
737370,76.28,Hong Kong
737371,75.02,Hong Kong
737372,74.12,Hong Kong
737373,73.4,Hong Kong
737374,74.30000000000001,Hong Kong
737375,75.56,Hong Kong
737376,77.18,Hong Kong
737377,74.12,Hong Kong
737378,74.12,Hong Kong
737379,74.48,Hong Kong
737380,75.56,Hong Kong
737381,76.1,Hong Kong
737382,68.53999999999999,Hong Kong
737383,69.62,Hong Kong
737384,71.6,Hong Kong
737385,73.03999999999999,Hong Kong
737386,74.48,Hong Kong
737387,75.2,Hong Kong
737388,77.72,Hong Kong
737389,72.86,Hong Kong
737390,74.48,Hong Kong
737391,69.08000000000001,Hong Kong
737392,66.74000000000001,Hong Kong
737393,69.98,Hong Kong
737394,71.24000000000001,Hong Kong
737395,63.14,Hong Kong
737396,61.7,Hong Kong
737397,64.03999999999999,Hong Kong
737398,62.06,Hong Kong
737399,63.14,Hong Kong
737400,62.42,Hong Kong
737401,61.34,Hong Kong
737402,63.68000000000001,Hong Kong
737403,64.94,Hong Kong
737404,66.92,Hong Kong
737405,68.18,Hong Kong
737406,69.08000000000001,Hong Kong
737407,69.25999999999999,Hong Kong
737408,68.72,Hong Kong
737409,71.78,Hong Kong
737410,74.48,Hong Kong
737411,74.66,Hong Kong
737412,67.82,Hong Kong
737413,66.38,Hong Kong
737414,66.56,Hong Kong
737415,69.62,Hong Kong
737416,69.62,Hong Kong
737417,70.88,Hong Kong
737418,70.16,Hong Kong
737419,70.16,Hong Kong
737420,63.68000000000001,Hong Kong
737421,65.84,Hong Kong
737422,65.66,Hong Kong
737423,70.16,Hong Kong
737424,68.0,Hong Kong
737425,65.66,Hong Kong
737426,65.66,Hong Kong
737427,67.82,Hong Kong
737428,68.0,Hong Kong
737429,70.34,Hong Kong
737430,72.14,Hong Kong
737431,73.75999999999999,Hong Kong
737432,73.22,Hong Kong
737433,68.36,Hong Kong
737434,70.52,Hong Kong
737435,69.25999999999999,Hong Kong
737436,63.14,Hong Kong
737437,65.84,Hong Kong
737438,68.0,Hong Kong
737439,68.9,Hong Kong
737440,69.80000000000001,Hong Kong
737441,63.68000000000001,Hong Kong
737442,64.94,Hong Kong
737443,63.31999999999999,Hong Kong
737444,63.5,Hong Kong
737445,66.92,Hong Kong
737446,69.80000000000001,Hong Kong
737447,72.86,Hong Kong
737448,73.03999999999999,Hong Kong
737449,69.62,Hong Kong
737450,59.72,Hong Kong
737451,54.5,Hong Kong
737452,54.5,Hong Kong
737453,56.3,Hong Kong
737454,58.64,Hong Kong
737455,59.18,Hong Kong
737456,62.06,Hong Kong
737457,64.58000000000001,Hong Kong
737458,66.38,Hong Kong
737459,62.96,Hong Kong
737460,64.58000000000001,Hong Kong
737461,64.58000000000001,Hong Kong
737462,66.56,Hong Kong
737463,63.31999999999999,Hong Kong
737464,61.34,Hong Kong
737465,62.06,Hong Kong
737466,64.75999999999999,Hong Kong
737467,68.0,Hong Kong
737468,68.0,Hong Kong
737469,71.78,Hong Kong
737470,73.22,Hong Kong
737471,56.120000000000005,Hong Kong
737472,55.94,Hong Kong
737473,58.28,Hong Kong
737474,63.68000000000001,Hong Kong
737475,64.94,Hong Kong
737476,67.82,Hong Kong
737477,68.36,Hong Kong
737478,68.9,Hong Kong
737479,69.44,Hong Kong
737480,71.96000000000001,Hong Kong
737481,73.94,Hong Kong
737482,70.88,Hong Kong
737483,70.34,Hong Kong
737484,72.86,Hong Kong
737485,73.4,Hong Kong
737486,69.80000000000001,Hong Kong
737487,68.72,Hong Kong
737488,68.36,Hong Kong
737489,65.12,Hong Kong
737490,66.38,Hong Kong
737491,72.5,Hong Kong
737492,74.30000000000001,Hong Kong
737493,76.64,Hong Kong
737494,73.4,Hong Kong
737495,67.1,Hong Kong
737496,70.88,Hong Kong
737497,75.56,Hong Kong
737498,70.88,Hong Kong
737499,69.44,Hong Kong
737500,69.80000000000001,Hong Kong
737501,69.44,Hong Kong
737502,70.16,Hong Kong
737503,70.52,Hong Kong
737504,71.06,Hong Kong
737505,73.58000000000001,Hong Kong
737506,76.46000000000001,Hong Kong
737507,77.0,Hong Kong
737508,74.84,Hong Kong
737509,74.84,Hong Kong
737510,75.56,Hong Kong
737511,77.18,Hong Kong
737512,73.03999999999999,Hong Kong
737513,71.24000000000001,Hong Kong
737514,68.18,Hong Kong
737515,66.74000000000001,Hong Kong
737516,66.74000000000001,Hong Kong
737517,69.80000000000001,Hong Kong
737518,69.98,Hong Kong
737519,69.62,Hong Kong
737520,64.94,Hong Kong
737521,63.31999999999999,Hong Kong
737522,66.56,Hong Kong
737523,70.88,Hong Kong
737524,72.5,Hong Kong
737525,72.68,Hong Kong
737526,73.75999999999999,Hong Kong
737527,69.80000000000001,Hong Kong
737528,68.0,Hong Kong
737529,69.98,Hong Kong
737530,71.78,Hong Kong
737531,73.4,Hong Kong
737532,76.64,Hong Kong
737533,76.82,Hong Kong
737534,79.52,Hong Kong
737535,80.06,Hong Kong
737536,80.96000000000001,Hong Kong
737537,73.94,Hong Kong
737538,69.62,Hong Kong
737539,66.02,Hong Kong
737540,68.18,Hong Kong
737541,74.48,Hong Kong
737542,76.64,Hong Kong
737543,78.08000000000001,Hong Kong
737544,76.1,Hong Kong
737545,77.18,Hong Kong
737546,78.80000000000001,Hong Kong
737547,80.24000000000001,Hong Kong
737548,82.75999999999999,Hong Kong
737549,83.48,Hong Kong
737550,83.84,Hong Kong
737551,84.92,Hong Kong
737552,85.28,Hong Kong
737553,86.0,Hong Kong
737554,85.82,Hong Kong
737555,84.92,Hong Kong
737556,84.38,Hong Kong
737557,81.5,Hong Kong
737558,81.68,Hong Kong
737559,82.75999999999999,Hong Kong
737560,84.2,Hong Kong
737561,83.84,Hong Kong
737562,84.38,Hong Kong
737563,79.52,Hong Kong
737564,82.58000000000001,Hong Kong
737565,83.48,Hong Kong
737566,83.84,Hong Kong
737567,82.58000000000001,Hong Kong
737568,79.34,Hong Kong
737569,81.32,Hong Kong
737570,81.14,Hong Kong
737571,83.84,Hong Kong
737572,82.94,Hong Kong
737573,82.75999999999999,Hong Kong
737574,84.02,Hong Kong
737575,80.24000000000001,Hong Kong
737576,86.0,Hong Kong
737577,86.53999999999999,Hong Kong
737578,84.38,Hong Kong
737579,86.18,Hong Kong
737580,86.9,Hong Kong
737581,86.9,Hong Kong
737582,81.5,Hong Kong
737583,83.48,Hong Kong
737584,83.84,Hong Kong
737585,86.18,Hong Kong
737586,86.9,Hong Kong
737587,86.36,Hong Kong
737588,87.08000000000001,Hong Kong
737589,86.18,Hong Kong
737590,82.4,Hong Kong
737591,84.74000000000001,Hong Kong
737592,84.92,Hong Kong
737593,85.64,Hong Kong
737594,86.36,Hong Kong
737595,86.72,Hong Kong
737596,86.9,Hong Kong
737597,86.9,Hong Kong
737598,87.98,Hong Kong
737599,87.98,Hong Kong
737600,87.98,Hong Kong
737601,88.16,Hong Kong
737602,87.98,Hong Kong
737603,87.98,Hong Kong
737604,87.25999999999999,Hong Kong
737605,87.08000000000001,Hong Kong
737606,87.44,Hong Kong
737607,86.36,Hong Kong
737608,85.46000000000001,Hong Kong
737609,84.74000000000001,Hong Kong
737610,85.64,Hong Kong
737611,86.53999999999999,Hong Kong
737612,86.72,Hong Kong
737613,86.18,Hong Kong
737614,86.9,Hong Kong
737615,86.9,Hong Kong
737616,87.08000000000001,Hong Kong
737617,87.80000000000001,Hong Kong
737618,87.62,Hong Kong
737619,87.44,Hong Kong
737620,88.34,Hong Kong
737621,87.80000000000001,Hong Kong
737622,88.34,Hong Kong
737623,87.80000000000001,Hong Kong
737624,87.80000000000001,Hong Kong
737625,87.44,Hong Kong
737626,86.9,Hong Kong
737627,87.08000000000001,Hong Kong
737628,86.53999999999999,Hong Kong
737629,87.98,Hong Kong
737630,88.52,Hong Kong
737631,88.7,Hong Kong
737632,88.88,Hong Kong
737633,88.34,Hong Kong
737634,88.7,Hong Kong
737635,87.98,Hong Kong
737636,87.25999999999999,Hong Kong
737637,82.4,Hong Kong
737638,81.86,Hong Kong
737639,82.03999999999999,Hong Kong
737640,80.78,Hong Kong
737641,82.94,Hong Kong
737642,82.03999999999999,Hong Kong
737643,85.28,Hong Kong
737644,87.08000000000001,Hong Kong
737645,86.53999999999999,Hong Kong
737646,86.0,Hong Kong
737647,86.53999999999999,Hong Kong
737648,86.9,Hong Kong
737649,81.86,Hong Kong
737650,82.75999999999999,Hong Kong
737651,85.28,Hong Kong
737652,85.82,Hong Kong
737653,86.0,Hong Kong
737654,84.38,Hong Kong
737655,81.5,Hong Kong
737656,80.42,Hong Kong
737657,84.92,Hong Kong
737658,85.28,Hong Kong
737659,85.64,Hong Kong
737660,86.18,Hong Kong
737661,87.08000000000001,Hong Kong
737662,87.98,Hong Kong
737663,87.08000000000001,Hong Kong
737664,84.38,Hong Kong
737665,86.36,Hong Kong
737666,87.44,Hong Kong
737667,86.9,Hong Kong
737668,87.08000000000001,Hong Kong
737669,87.80000000000001,Hong Kong
737670,87.62,Hong Kong
737671,88.7,Hong Kong
737672,86.9,Hong Kong
737673,84.02,Hong Kong
737674,85.28,Hong Kong
737675,84.56,Hong Kong
737676,81.86,Hong Kong
737677,83.30000000000001,Hong Kong
737678,84.56,Hong Kong
737679,85.82,Hong Kong
737680,85.1,Hong Kong
737681,84.02,Hong Kong
737682,84.92,Hong Kong
737683,82.4,Hong Kong
737684,87.08000000000001,Hong Kong
737685,84.92,Hong Kong
737686,83.12,Hong Kong
737687,82.58000000000001,Hong Kong
737688,84.02,Hong Kong
737689,84.2,Hong Kong
737690,84.74000000000001,Hong Kong
737691,85.28,Hong Kong
737692,83.66,Hong Kong
737693,82.94,Hong Kong
737694,84.02,Hong Kong
737695,84.02,Hong Kong
737696,81.68,Hong Kong
737697,82.75999999999999,Hong Kong
737698,82.94,Hong Kong
737699,81.68,Hong Kong
737700,83.30000000000001,Hong Kong
737701,83.84,Hong Kong
737702,83.84,Hong Kong
737703,83.30000000000001,Hong Kong
737704,79.88,Hong Kong
737705,77.0,Hong Kong
737706,76.82,Hong Kong
737707,78.44,Hong Kong
737708,78.80000000000001,Hong Kong
737709,80.78,Hong Kong
737710,83.48,Hong Kong
737711,78.62,Hong Kong
737712,79.88,Hong Kong
737713,81.14,Hong Kong
737714,82.03999999999999,Hong Kong
737715,78.44,Hong Kong
737716,76.82,Hong Kong
737717,75.74000000000001,Hong Kong
737718,76.1,Hong Kong
737719,75.2,Hong Kong
737720,76.46000000000001,Hong Kong
737721,75.38,Hong Kong
737722,75.92,Hong Kong
737723,77.9,Hong Kong
737724,77.72,Hong Kong
737725,78.98,Hong Kong
737726,76.82,Hong Kong
737727,76.64,Hong Kong
737728,76.28,Hong Kong
737729,75.38,Hong Kong
737730,75.56,Hong Kong
737731,77.9,Hong Kong
737732,74.66,Hong Kong
737733,74.30000000000001,Hong Kong
737734,74.30000000000001,Hong Kong
737735,77.0,Hong Kong
737736,79.88,Hong Kong
737737,79.88,Hong Kong
737738,76.28,Hong Kong
737739,73.94,Hong Kong
737740,73.4,Hong Kong
737741,72.86,Hong Kong
737742,74.12,Hong Kong
737743,74.30000000000001,Hong Kong
737744,74.30000000000001,Hong Kong
737745,76.28,Hong Kong
737746,77.36,Hong Kong
737747,78.80000000000001,Hong Kong
737748,79.16,Hong Kong
737749,78.98,Hong Kong
737750,76.28,Hong Kong
737751,78.25999999999999,Hong Kong
737752,74.84,Hong Kong
737753,74.66,Hong Kong
737754,75.2,Hong Kong
737755,76.46000000000001,Hong Kong
737756,72.86,Hong Kong
737757,68.72,Hong Kong
737758,67.82,Hong Kong
737759,66.2,Hong Kong
737760,67.46000000000001,Hong Kong
737761,68.0,Hong Kong
737762,63.14,Hong Kong
737763,60.26,Hong Kong
737764,61.519999999999996,Hong Kong
737765,63.14,Hong Kong
737766,68.36,Hong Kong
737767,66.74000000000001,Hong Kong
737768,67.46000000000001,Hong Kong
737769,70.34,Hong Kong
737770,70.88,Hong Kong
737771,70.52,Hong Kong
737772,71.24000000000001,Hong Kong
737773,66.38,Hong Kong
737774,56.84,Hong Kong
737775,56.480000000000004,Hong Kong
737776,56.480000000000004,Hong Kong
737777,60.620000000000005,Hong Kong
737778,57.56,Hong Kong
737779,57.92,Hong Kong
737780,60.8,Hong Kong
737781,62.42,Hong Kong
737782,66.74000000000001,Hong Kong
737783,68.0,Hong Kong
737784,66.56,Hong Kong
737785,68.36,Hong Kong
737786,69.98,Hong Kong
737787,70.7,Hong Kong
737788,71.06,Hong Kong
737789,59.540000000000006,Hong Kong
737790,51.44,Hong Kong
737791,52.16,Hong Kong
737792,55.76,Hong Kong
737793,62.24,Hong Kong
737794,65.12,Hong Kong
737795,66.56,Hong Kong
737796,62.42,Hong Kong
737797,58.82,Hong Kong
737798,47.480000000000004,Hong Kong
737799,50.36,Hong Kong
737800,54.32,Hong Kong
737801,50.36,Hong Kong
737802,51.620000000000005,Hong Kong
737803,55.040000000000006,Hong Kong
737804,59.0,Hong Kong
737805,63.31999999999999,Hong Kong
737806,64.4,Hong Kong
737807,62.24,Hong Kong
737808,57.2,Hong Kong
737809,60.26,Hong Kong
737810,66.02,Hong Kong
737811,68.9,Hong Kong
737812,68.9,Hong Kong
737813,68.36,Hong Kong
737814,66.38,Hong Kong
737815,67.46000000000001,Hong Kong
737816,68.36,Hong Kong
737817,67.1,Hong Kong
737818,65.66,Hong Kong
737819,62.42,Hong Kong
737820,63.5,Hong Kong
737821,67.28,Hong Kong
737822,68.9,Hong Kong
737823,69.98,Hong Kong
737824,67.1,Hong Kong
737825,68.53999999999999,Hong Kong
737826,68.18,Hong Kong
737827,69.25999999999999,Hong Kong
737828,70.7,Hong Kong
737829,70.34,Hong Kong
737830,66.38,Hong Kong
737831,61.7,Hong Kong
737832,62.96,Hong Kong
737833,64.94,Hong Kong
737834,66.38,Hong Kong
737835,67.46000000000001,Hong Kong
737836,69.80000000000001,Hong Kong
737837,69.25999999999999,Hong Kong
737838,68.9,Hong Kong
737839,65.48,Hong Kong
737840,65.66,Hong Kong
737841,66.92,Hong Kong
737842,68.53999999999999,Hong Kong
737843,70.34,Hong Kong
737844,71.78,Hong Kong
737845,70.34,Hong Kong
737846,70.52,Hong Kong
737847,72.5,Hong Kong
737848,64.22,Hong Kong
737849,68.36,Hong Kong
737850,72.14,Hong Kong
737851,68.9,Hong Kong
737852,66.38,Hong Kong
737853,66.56,Hong Kong
737854,69.80000000000001,Hong Kong
737855,71.96000000000001,Hong Kong
737856,68.9,Hong Kong
737857,68.36,Hong Kong
737858,69.80000000000001,Hong Kong
737859,69.25999999999999,Hong Kong
737860,71.6,Hong Kong
737861,74.12,Hong Kong
737862,73.22,Hong Kong
737863,71.96000000000001,Hong Kong
737864,73.4,Hong Kong
737865,75.02,Hong Kong
737866,76.46000000000001,Hong Kong
737867,76.28,Hong Kong
737868,77.18,Hong Kong
737869,77.53999999999999,Hong Kong
737870,69.98,Hong Kong
737871,63.68000000000001,Hong Kong
737872,66.2,Hong Kong
737873,69.44,Hong Kong
737874,73.4,Hong Kong
737875,71.96000000000001,Hong Kong
737876,75.92,Hong Kong
737877,77.9,Hong Kong
737878,79.16,Hong Kong
737879,80.78,Hong Kong
737880,80.06,Hong Kong
737881,80.78,Hong Kong
737882,81.14,Hong Kong
737883,80.78,Hong Kong
737884,78.08000000000001,Hong Kong
737885,73.58000000000001,Hong Kong
737886,76.1,Hong Kong
737887,74.66,Hong Kong
737888,75.2,Hong Kong
737889,69.25999999999999,Hong Kong
737890,73.4,Hong Kong
737891,75.2,Hong Kong
737892,77.53999999999999,Hong Kong
737893,79.16,Hong Kong
737894,78.08000000000001,Hong Kong
737895,73.58000000000001,Hong Kong
737896,75.74000000000001,Hong Kong
737897,73.94,Hong Kong
737898,75.2,Hong Kong
737899,73.75999999999999,Hong Kong
737900,75.38,Hong Kong
737901,76.64,Hong Kong
737902,78.25999999999999,Hong Kong
737903,81.32,Hong Kong
737904,80.24000000000001,Hong Kong
737905,78.80000000000001,Hong Kong
737906,75.02,Hong Kong
737907,74.66,Hong Kong
737908,77.0,Hong Kong
737909,75.74000000000001,Hong Kong
737910,77.53999999999999,Hong Kong
737911,79.88,Hong Kong
737912,80.42,Hong Kong
737913,77.0,Hong Kong
737914,81.5,Hong Kong
737915,80.6,Hong Kong
737916,79.16,Hong Kong
737917,80.78,Hong Kong
737918,83.12,Hong Kong
737919,84.2,Hong Kong
737920,84.56,Hong Kong
737921,86.0,Hong Kong
737922,86.72,Hong Kong
737923,86.0,Hong Kong
737924,84.92,Hong Kong
737925,86.0,Hong Kong
737926,87.25999999999999,Hong Kong
737927,87.62,Hong Kong
737928,88.16,Hong Kong
737929,87.62,Hong Kong
737930,87.80000000000001,Hong Kong
737931,88.52,Hong Kong
737932,88.16,Hong Kong
737933,87.98,Hong Kong
737934,85.46000000000001,Hong Kong
737935,84.74000000000001,Hong Kong
737936,85.64,Hong Kong
737937,87.25999999999999,Hong Kong
737938,87.80000000000001,Hong Kong
737939,87.08000000000001,Hong Kong
737940,87.44,Hong Kong
737941,86.9,Hong Kong
737942,81.32,Hong Kong
737943,83.48,Hong Kong
737944,86.9,Hong Kong
737945,82.58000000000001,Hong Kong
737946,81.32,Hong Kong
737947,84.02,Hong Kong
737948,84.74000000000001,Hong Kong
737949,84.92,Hong Kong
737950,83.48,Hong Kong
737951,85.46000000000001,Hong Kong
737952,86.0,Hong Kong
737953,83.48,Hong Kong
737954,84.56,Hong Kong
